split,segment_id,filename,path,parent_id,original_file,start,end,duration_ms,samples
train,9925,noise_train_009925.npy,data/noise_segments/train/noise_train_009925.npy,5,purenoise_5_01651.npy,22050,44100,500.0,22050
train,9926,noise_train_009926.npy,data/noise_segments/train/noise_train_009926.npy,1,purenoise_1_00884.npy,22050,44100,500.0,22050
train,9927,noise_train_009927.npy,data/noise_segments/train/noise_train_009927.npy,1,purenoise_1_01576.npy,22050,44100,500.0,22050
train,9928,noise_train_009928.npy,data/noise_segments/train/noise_train_009928.npy,3,purenoise_3_00815.npy,0,22050,500.0,22050
train,9929,noise_train_009929.npy,data/noise_segments/train/noise_train_009929.npy,5,purenoise_5_00545.npy,0,22050,500.0,22050
train,9930,noise_train_009930.npy,data/noise_segments/train/noise_train_009930.npy,5,purenoise_5_01804.npy,22050,44100,500.0,22050
train,9931,noise_train_009931.npy,data/noise_segments/train/noise_train_009931.npy,3,purenoise_3_01425.npy,0,22050,500.0,22050
train,9932,noise_train_009932.npy,data/noise_segments/train/noise_train_009932.npy,5,purenoise_5_01507.npy,0,22050,500.0,22050
train,9933,noise_train_009933.npy,data/noise_segments/train/noise_train_009933.npy,2,purenoise_2_00782.npy,0,22050,500.0,22050
train,9934,noise_train_009934.npy,data/noise_segments/train/noise_train_009934.npy,5,purenoise_5_00060.npy,22050,44100,500.0,22050
train,9935,noise_train_009935.npy,data/noise_segments/train/noise_train_009935.npy,5,purenoise_5_00357.npy,0,22050,500.0,22050
train,9936,noise_train_009936.npy,data/noise_segments/train/noise_train_009936.npy,4,purenoise_4_00128.npy,22050,44100,500.0,22050
train,9937,noise_train_009937.npy,data/noise_segments/train/noise_train_009937.npy,2,purenoise_2_01145.npy,0,22050,500.0,22050
train,9938,noise_train_009938.npy,data/noise_segments/train/noise_train_009938.npy,2,purenoise_2_01714.npy,0,22050,500.0,22050
train,9939,noise_train_009939.npy,data/noise_segments/train/noise_train_009939.npy,4,purenoise_4_00288.npy,0,22050,500.0,22050
train,9940,noise_train_009940.npy,data/noise_segments/train/noise_train_009940.npy,5,purenoise_5_01006.npy,0,22050,500.0,22050
train,9941,noise_train_009941.npy,data/noise_segments/train/noise_train_009941.npy,1,purenoise_1_01909.npy,22050,44100,500.0,22050
train,9942,noise_train_009942.npy,data/noise_segments/train/noise_train_009942.npy,5,purenoise_5_00318.npy,0,22050,500.0,22050
train,9943,noise_train_009943.npy,data/noise_segments/train/noise_train_009943.npy,3,purenoise_3_01843.npy,0,22050,500.0,22050
train,9944,noise_train_009944.npy,data/noise_segments/train/noise_train_009944.npy,5,purenoise_5_00707.npy,22050,44100,500.0,22050
train,9945,noise_train_009945.npy,data/noise_segments/train/noise_train_009945.npy,4,purenoise_4_01707.npy,0,22050,500.0,22050
train,9946,noise_train_009946.npy,data/noise_segments/train/noise_train_009946.npy,5,purenoise_5_00285.npy,0,22050,500.0,22050
train,9947,noise_train_009947.npy,data/noise_segments/train/noise_train_009947.npy,1,purenoise_1_00427.npy,22050,44100,500.0,22050
train,9948,noise_train_009948.npy,data/noise_segments/train/noise_train_009948.npy,3,purenoise_3_00581.npy,0,22050,500.0,22050
train,9949,noise_train_009949.npy,data/noise_segments/train/noise_train_009949.npy,1,purenoise_1_00457.npy,0,22050,500.0,22050
train,9950,noise_train_009950.npy,data/noise_segments/train/noise_train_009950.npy,1,purenoise_1_00834.npy,0,22050,500.0,22050
train,9951,noise_train_009951.npy,data/noise_segments/train/noise_train_009951.npy,1,purenoise_1_00538.npy,22050,44100,500.0,22050
train,9952,noise_train_009952.npy,data/noise_segments/train/noise_train_009952.npy,2,purenoise_2_01537.npy,22050,44100,500.0,22050
train,9953,noise_train_009953.npy,data/noise_segments/train/noise_train_009953.npy,5,purenoise_5_00676.npy,22050,44100,500.0,22050
train,9954,noise_train_009954.npy,data/noise_segments/train/noise_train_009954.npy,1,purenoise_1_00448.npy,22050,44100,500.0,22050
train,9955,noise_train_009955.npy,data/noise_segments/train/noise_train_009955.npy,3,purenoise_3_01823.npy,0,22050,500.0,22050
train,9956,noise_train_009956.npy,data/noise_segments/train/noise_train_009956.npy,4,purenoise_4_00868.npy,0,22050,500.0,22050
train,9957,noise_train_009957.npy,data/noise_segments/train/noise_train_009957.npy,4,purenoise_4_00424.npy,22050,44100,500.0,22050
train,9958,noise_train_009958.npy,data/noise_segments/train/noise_train_009958.npy,3,purenoise_3_01018.npy,22050,44100,500.0,22050
train,9959,noise_train_009959.npy,data/noise_segments/train/noise_train_009959.npy,4,purenoise_4_00193.npy,0,22050,500.0,22050
train,9960,noise_train_009960.npy,data/noise_segments/train/noise_train_009960.npy,2,purenoise_2_01091.npy,22050,44100,500.0,22050
train,9961,noise_train_009961.npy,data/noise_segments/train/noise_train_009961.npy,5,purenoise_5_00521.npy,0,22050,500.0,22050
train,9962,noise_train_009962.npy,data/noise_segments/train/noise_train_009962.npy,3,purenoise_3_01316.npy,0,22050,500.0,22050
train,9963,noise_train_009963.npy,data/noise_segments/train/noise_train_009963.npy,1,purenoise_1_00700.npy,22050,44100,500.0,22050
train,9964,noise_train_009964.npy,data/noise_segments/train/noise_train_009964.npy,1,purenoise_1_01022.npy,22050,44100,500.0,22050
train,9965,noise_train_009965.npy,data/noise_segments/train/noise_train_009965.npy,4,purenoise_4_00652.npy,22050,44100,500.0,22050
train,9966,noise_train_009966.npy,data/noise_segments/train/noise_train_009966.npy,5,purenoise_5_01997.npy,22050,44100,500.0,22050
train,9967,noise_train_009967.npy,data/noise_segments/train/noise_train_009967.npy,4,purenoise_4_00131.npy,22050,44100,500.0,22050
train,9968,noise_train_009968.npy,data/noise_segments/train/noise_train_009968.npy,2,purenoise_2_01592.npy,0,22050,500.0,22050
train,9969,noise_train_009969.npy,data/noise_segments/train/noise_train_009969.npy,4,purenoise_4_00980.npy,22050,44100,500.0,22050
train,9970,noise_train_009970.npy,data/noise_segments/train/noise_train_009970.npy,4,purenoise_4_00244.npy,0,22050,500.0,22050
train,9971,noise_train_009971.npy,data/noise_segments/train/noise_train_009971.npy,4,purenoise_4_00386.npy,22050,44100,500.0,22050
train,9972,noise_train_009972.npy,data/noise_segments/train/noise_train_009972.npy,3,purenoise_3_01195.npy,0,22050,500.0,22050
train,9973,noise_train_009973.npy,data/noise_segments/train/noise_train_009973.npy,4,purenoise_4_00827.npy,0,22050,500.0,22050
train,9974,noise_train_009974.npy,data/noise_segments/train/noise_train_009974.npy,4,purenoise_4_01672.npy,22050,44100,500.0,22050
train,9975,noise_train_009975.npy,data/noise_segments/train/noise_train_009975.npy,2,purenoise_2_00791.npy,22050,44100,500.0,22050
train,9976,noise_train_009976.npy,data/noise_segments/train/noise_train_009976.npy,1,purenoise_1_01952.npy,22050,44100,500.0,22050
train,9977,noise_train_009977.npy,data/noise_segments/train/noise_train_009977.npy,2,purenoise_2_01879.npy,22050,44100,500.0,22050
train,9978,noise_train_009978.npy,data/noise_segments/train/noise_train_009978.npy,3,purenoise_3_01808.npy,22050,44100,500.0,22050
train,9979,noise_train_009979.npy,data/noise_segments/train/noise_train_009979.npy,4,purenoise_4_01115.npy,0,22050,500.0,22050
train,9980,noise_train_009980.npy,data/noise_segments/train/noise_train_009980.npy,2,purenoise_2_00051.npy,0,22050,500.0,22050
train,9981,noise_train_009981.npy,data/noise_segments/train/noise_train_009981.npy,4,purenoise_4_01702.npy,0,22050,500.0,22050
train,9982,noise_train_009982.npy,data/noise_segments/train/noise_train_009982.npy,4,purenoise_4_00000.npy,22050,44100,500.0,22050
train,9983,noise_train_009983.npy,data/noise_segments/train/noise_train_009983.npy,1,purenoise_1_00196.npy,22050,44100,500.0,22050
train,9984,noise_train_009984.npy,data/noise_segments/train/noise_train_009984.npy,3,purenoise_3_01495.npy,0,22050,500.0,22050
train,9985,noise_train_009985.npy,data/noise_segments/train/noise_train_009985.npy,4,purenoise_4_01640.npy,22050,44100,500.0,22050
train,9986,noise_train_009986.npy,data/noise_segments/train/noise_train_009986.npy,5,purenoise_5_00349.npy,0,22050,500.0,22050
train,9987,noise_train_009987.npy,data/noise_segments/train/noise_train_009987.npy,1,purenoise_1_00792.npy,0,22050,500.0,22050
train,9988,noise_train_009988.npy,data/noise_segments/train/noise_train_009988.npy,4,purenoise_4_01592.npy,0,22050,500.0,22050
train,9989,noise_train_009989.npy,data/noise_segments/train/noise_train_009989.npy,5,purenoise_5_00437.npy,22050,44100,500.0,22050
train,9990,noise_train_009990.npy,data/noise_segments/train/noise_train_009990.npy,5,purenoise_5_01871.npy,0,22050,500.0,22050
train,9991,noise_train_009991.npy,data/noise_segments/train/noise_train_009991.npy,1,purenoise_1_01347.npy,0,22050,500.0,22050
train,9992,noise_train_009992.npy,data/noise_segments/train/noise_train_009992.npy,5,purenoise_5_01492.npy,22050,44100,500.0,22050
train,9993,noise_train_009993.npy,data/noise_segments/train/noise_train_009993.npy,2,purenoise_2_00047.npy,22050,44100,500.0,22050
train,9994,noise_train_009994.npy,data/noise_segments/train/noise_train_009994.npy,5,purenoise_5_01429.npy,22050,44100,500.0,22050
train,9995,noise_train_009995.npy,data/noise_segments/train/noise_train_009995.npy,5,purenoise_5_01934.npy,22050,44100,500.0,22050
train,9996,noise_train_009996.npy,data/noise_segments/train/noise_train_009996.npy,1,purenoise_1_01848.npy,0,22050,500.0,22050
train,9997,noise_train_009997.npy,data/noise_segments/train/noise_train_009997.npy,4,purenoise_4_01374.npy,22050,44100,500.0,22050
train,9998,noise_train_009998.npy,data/noise_segments/train/noise_train_009998.npy,3,purenoise_3_00684.npy,0,22050,500.0,22050
train,9999,noise_train_009999.npy,data/noise_segments/train/noise_train_009999.npy,1,purenoise_1_00670.npy,0,22050,500.0,22050
train,10000,noise_train_010000.npy,data/noise_segments/train/noise_train_010000.npy,5,purenoise_5_01219.npy,22050,44100,500.0,22050
train,10001,noise_train_010001.npy,data/noise_segments/train/noise_train_010001.npy,1,purenoise_1_01594.npy,0,22050,500.0,22050
train,10002,noise_train_010002.npy,data/noise_segments/train/noise_train_010002.npy,2,purenoise_2_01210.npy,0,22050,500.0,22050
train,10003,noise_train_010003.npy,data/noise_segments/train/noise_train_010003.npy,5,purenoise_5_00484.npy,22050,44100,500.0,22050
train,10004,noise_train_010004.npy,data/noise_segments/train/noise_train_010004.npy,2,purenoise_2_00590.npy,22050,44100,500.0,22050
train,10005,noise_train_010005.npy,data/noise_segments/train/noise_train_010005.npy,2,purenoise_2_01677.npy,0,22050,500.0,22050
train,10006,noise_train_010006.npy,data/noise_segments/train/noise_train_010006.npy,3,purenoise_3_00361.npy,22050,44100,500.0,22050
train,10007,noise_train_010007.npy,data/noise_segments/train/noise_train_010007.npy,2,purenoise_2_01441.npy,0,22050,500.0,22050
train,10008,noise_train_010008.npy,data/noise_segments/train/noise_train_010008.npy,3,purenoise_3_01923.npy,22050,44100,500.0,22050
train,10009,noise_train_010009.npy,data/noise_segments/train/noise_train_010009.npy,4,purenoise_4_01832.npy,22050,44100,500.0,22050
train,10010,noise_train_010010.npy,data/noise_segments/train/noise_train_010010.npy,3,purenoise_3_01883.npy,0,22050,500.0,22050
train,10011,noise_train_010011.npy,data/noise_segments/train/noise_train_010011.npy,4,purenoise_4_01023.npy,22050,44100,500.0,22050
train,10012,noise_train_010012.npy,data/noise_segments/train/noise_train_010012.npy,3,purenoise_3_00237.npy,0,22050,500.0,22050
train,10013,noise_train_010013.npy,data/noise_segments/train/noise_train_010013.npy,2,purenoise_2_00961.npy,0,22050,500.0,22050
train,10014,noise_train_010014.npy,data/noise_segments/train/noise_train_010014.npy,5,purenoise_5_00536.npy,22050,44100,500.0,22050
train,10015,noise_train_010015.npy,data/noise_segments/train/noise_train_010015.npy,2,purenoise_2_01822.npy,0,22050,500.0,22050
train,10016,noise_train_010016.npy,data/noise_segments/train/noise_train_010016.npy,3,purenoise_3_00245.npy,22050,44100,500.0,22050
train,10017,noise_train_010017.npy,data/noise_segments/train/noise_train_010017.npy,1,purenoise_1_00997.npy,0,22050,500.0,22050
train,10018,noise_train_010018.npy,data/noise_segments/train/noise_train_010018.npy,4,purenoise_4_00478.npy,0,22050,500.0,22050
train,10019,noise_train_010019.npy,data/noise_segments/train/noise_train_010019.npy,2,purenoise_2_01333.npy,0,22050,500.0,22050
train,10020,noise_train_010020.npy,data/noise_segments/train/noise_train_010020.npy,2,purenoise_2_01543.npy,0,22050,500.0,22050
train,10021,noise_train_010021.npy,data/noise_segments/train/noise_train_010021.npy,2,purenoise_2_00646.npy,0,22050,500.0,22050
train,10022,noise_train_010022.npy,data/noise_segments/train/noise_train_010022.npy,3,purenoise_3_01097.npy,22050,44100,500.0,22050
train,10023,noise_train_010023.npy,data/noise_segments/train/noise_train_010023.npy,3,purenoise_3_01644.npy,0,22050,500.0,22050
train,10024,noise_train_010024.npy,data/noise_segments/train/noise_train_010024.npy,1,purenoise_1_00016.npy,0,22050,500.0,22050
train,10025,noise_train_010025.npy,data/noise_segments/train/noise_train_010025.npy,2,purenoise_2_01718.npy,22050,44100,500.0,22050
train,10026,noise_train_010026.npy,data/noise_segments/train/noise_train_010026.npy,3,purenoise_3_00588.npy,0,22050,500.0,22050
train,10027,noise_train_010027.npy,data/noise_segments/train/noise_train_010027.npy,2,purenoise_2_00071.npy,22050,44100,500.0,22050
train,10028,noise_train_010028.npy,data/noise_segments/train/noise_train_010028.npy,3,purenoise_3_00365.npy,22050,44100,500.0,22050
train,10029,noise_train_010029.npy,data/noise_segments/train/noise_train_010029.npy,4,purenoise_4_01228.npy,22050,44100,500.0,22050
train,10030,noise_train_010030.npy,data/noise_segments/train/noise_train_010030.npy,1,purenoise_1_01571.npy,22050,44100,500.0,22050
train,10031,noise_train_010031.npy,data/noise_segments/train/noise_train_010031.npy,2,purenoise_2_00247.npy,0,22050,500.0,22050
train,10032,noise_train_010032.npy,data/noise_segments/train/noise_train_010032.npy,3,purenoise_3_01379.npy,0,22050,500.0,22050
train,10033,noise_train_010033.npy,data/noise_segments/train/noise_train_010033.npy,5,purenoise_5_00646.npy,22050,44100,500.0,22050
train,10034,noise_train_010034.npy,data/noise_segments/train/noise_train_010034.npy,3,purenoise_3_00668.npy,22050,44100,500.0,22050
train,10035,noise_train_010035.npy,data/noise_segments/train/noise_train_010035.npy,2,purenoise_2_00126.npy,22050,44100,500.0,22050
train,10036,noise_train_010036.npy,data/noise_segments/train/noise_train_010036.npy,4,purenoise_4_00476.npy,0,22050,500.0,22050
train,10037,noise_train_010037.npy,data/noise_segments/train/noise_train_010037.npy,1,purenoise_1_00532.npy,22050,44100,500.0,22050
train,10038,noise_train_010038.npy,data/noise_segments/train/noise_train_010038.npy,4,purenoise_4_01617.npy,22050,44100,500.0,22050
train,10039,noise_train_010039.npy,data/noise_segments/train/noise_train_010039.npy,3,purenoise_3_00818.npy,0,22050,500.0,22050
train,10040,noise_train_010040.npy,data/noise_segments/train/noise_train_010040.npy,5,purenoise_5_01953.npy,0,22050,500.0,22050
train,10041,noise_train_010041.npy,data/noise_segments/train/noise_train_010041.npy,1,purenoise_1_01437.npy,22050,44100,500.0,22050
train,10042,noise_train_010042.npy,data/noise_segments/train/noise_train_010042.npy,3,purenoise_3_00629.npy,22050,44100,500.0,22050
train,10043,noise_train_010043.npy,data/noise_segments/train/noise_train_010043.npy,3,purenoise_3_00939.npy,22050,44100,500.0,22050
train,10044,noise_train_010044.npy,data/noise_segments/train/noise_train_010044.npy,5,purenoise_5_01522.npy,22050,44100,500.0,22050
train,10045,noise_train_010045.npy,data/noise_segments/train/noise_train_010045.npy,1,purenoise_1_01587.npy,0,22050,500.0,22050
train,10046,noise_train_010046.npy,data/noise_segments/train/noise_train_010046.npy,5,purenoise_5_00291.npy,22050,44100,500.0,22050
train,10047,noise_train_010047.npy,data/noise_segments/train/noise_train_010047.npy,5,purenoise_5_00043.npy,0,22050,500.0,22050
train,10048,noise_train_010048.npy,data/noise_segments/train/noise_train_010048.npy,3,purenoise_3_00046.npy,22050,44100,500.0,22050
train,10049,noise_train_010049.npy,data/noise_segments/train/noise_train_010049.npy,3,purenoise_3_00098.npy,22050,44100,500.0,22050
train,10050,noise_train_010050.npy,data/noise_segments/train/noise_train_010050.npy,5,purenoise_5_00944.npy,0,22050,500.0,22050
train,10051,noise_train_010051.npy,data/noise_segments/train/noise_train_010051.npy,3,purenoise_3_01136.npy,22050,44100,500.0,22050
train,10052,noise_train_010052.npy,data/noise_segments/train/noise_train_010052.npy,4,purenoise_4_01558.npy,22050,44100,500.0,22050
train,10053,noise_train_010053.npy,data/noise_segments/train/noise_train_010053.npy,2,purenoise_2_01244.npy,22050,44100,500.0,22050
train,10054,noise_train_010054.npy,data/noise_segments/train/noise_train_010054.npy,5,purenoise_5_00523.npy,22050,44100,500.0,22050
train,10055,noise_train_010055.npy,data/noise_segments/train/noise_train_010055.npy,5,purenoise_5_00795.npy,0,22050,500.0,22050
train,10056,noise_train_010056.npy,data/noise_segments/train/noise_train_010056.npy,4,purenoise_4_00639.npy,22050,44100,500.0,22050
train,10057,noise_train_010057.npy,data/noise_segments/train/noise_train_010057.npy,3,purenoise_3_00964.npy,22050,44100,500.0,22050
train,10058,noise_train_010058.npy,data/noise_segments/train/noise_train_010058.npy,3,purenoise_3_01472.npy,0,22050,500.0,22050
train,10059,noise_train_010059.npy,data/noise_segments/train/noise_train_010059.npy,2,purenoise_2_00299.npy,22050,44100,500.0,22050
train,10060,noise_train_010060.npy,data/noise_segments/train/noise_train_010060.npy,1,purenoise_1_00301.npy,0,22050,500.0,22050
train,10061,noise_train_010061.npy,data/noise_segments/train/noise_train_010061.npy,3,purenoise_3_01570.npy,22050,44100,500.0,22050
train,10062,noise_train_010062.npy,data/noise_segments/train/noise_train_010062.npy,3,purenoise_3_00045.npy,0,22050,500.0,22050
train,10063,noise_train_010063.npy,data/noise_segments/train/noise_train_010063.npy,1,purenoise_1_01919.npy,0,22050,500.0,22050
train,10064,noise_train_010064.npy,data/noise_segments/train/noise_train_010064.npy,1,purenoise_1_01811.npy,22050,44100,500.0,22050
train,10065,noise_train_010065.npy,data/noise_segments/train/noise_train_010065.npy,2,purenoise_2_00483.npy,22050,44100,500.0,22050
train,10066,noise_train_010066.npy,data/noise_segments/train/noise_train_010066.npy,4,purenoise_4_00766.npy,22050,44100,500.0,22050
train,10067,noise_train_010067.npy,data/noise_segments/train/noise_train_010067.npy,1,purenoise_1_00737.npy,0,22050,500.0,22050
train,10068,noise_train_010068.npy,data/noise_segments/train/noise_train_010068.npy,1,purenoise_1_01568.npy,22050,44100,500.0,22050
train,10069,noise_train_010069.npy,data/noise_segments/train/noise_train_010069.npy,2,purenoise_2_00931.npy,0,22050,500.0,22050
train,10070,noise_train_010070.npy,data/noise_segments/train/noise_train_010070.npy,2,purenoise_2_00303.npy,0,22050,500.0,22050
train,10071,noise_train_010071.npy,data/noise_segments/train/noise_train_010071.npy,4,purenoise_4_01263.npy,0,22050,500.0,22050
train,10072,noise_train_010072.npy,data/noise_segments/train/noise_train_010072.npy,4,purenoise_4_01647.npy,0,22050,500.0,22050
train,10073,noise_train_010073.npy,data/noise_segments/train/noise_train_010073.npy,1,purenoise_1_00076.npy,22050,44100,500.0,22050
train,10074,noise_train_010074.npy,data/noise_segments/train/noise_train_010074.npy,5,purenoise_5_00416.npy,22050,44100,500.0,22050
train,10075,noise_train_010075.npy,data/noise_segments/train/noise_train_010075.npy,4,purenoise_4_01070.npy,0,22050,500.0,22050
train,10076,noise_train_010076.npy,data/noise_segments/train/noise_train_010076.npy,2,purenoise_2_01034.npy,22050,44100,500.0,22050
train,10077,noise_train_010077.npy,data/noise_segments/train/noise_train_010077.npy,2,purenoise_2_01790.npy,0,22050,500.0,22050
train,10078,noise_train_010078.npy,data/noise_segments/train/noise_train_010078.npy,1,purenoise_1_01022.npy,0,22050,500.0,22050
train,10079,noise_train_010079.npy,data/noise_segments/train/noise_train_010079.npy,5,purenoise_5_00851.npy,22050,44100,500.0,22050
train,10080,noise_train_010080.npy,data/noise_segments/train/noise_train_010080.npy,4,purenoise_4_01903.npy,0,22050,500.0,22050
train,10081,noise_train_010081.npy,data/noise_segments/train/noise_train_010081.npy,2,purenoise_2_01168.npy,0,22050,500.0,22050
train,10082,noise_train_010082.npy,data/noise_segments/train/noise_train_010082.npy,4,purenoise_4_00989.npy,0,22050,500.0,22050
train,10083,noise_train_010083.npy,data/noise_segments/train/noise_train_010083.npy,3,purenoise_3_00925.npy,22050,44100,500.0,22050
train,10084,noise_train_010084.npy,data/noise_segments/train/noise_train_010084.npy,2,purenoise_2_01083.npy,0,22050,500.0,22050
train,10085,noise_train_010085.npy,data/noise_segments/train/noise_train_010085.npy,2,purenoise_2_00891.npy,22050,44100,500.0,22050
train,10086,noise_train_010086.npy,data/noise_segments/train/noise_train_010086.npy,1,purenoise_1_01011.npy,0,22050,500.0,22050
train,10087,noise_train_010087.npy,data/noise_segments/train/noise_train_010087.npy,2,purenoise_2_01646.npy,22050,44100,500.0,22050
train,10088,noise_train_010088.npy,data/noise_segments/train/noise_train_010088.npy,1,purenoise_1_00253.npy,22050,44100,500.0,22050
train,10089,noise_train_010089.npy,data/noise_segments/train/noise_train_010089.npy,3,purenoise_3_00412.npy,22050,44100,500.0,22050
train,10090,noise_train_010090.npy,data/noise_segments/train/noise_train_010090.npy,5,purenoise_5_00262.npy,22050,44100,500.0,22050
train,10091,noise_train_010091.npy,data/noise_segments/train/noise_train_010091.npy,1,purenoise_1_00664.npy,22050,44100,500.0,22050
train,10092,noise_train_010092.npy,data/noise_segments/train/noise_train_010092.npy,3,purenoise_3_00408.npy,0,22050,500.0,22050
train,10093,noise_train_010093.npy,data/noise_segments/train/noise_train_010093.npy,2,purenoise_2_01217.npy,22050,44100,500.0,22050
train,10094,noise_train_010094.npy,data/noise_segments/train/noise_train_010094.npy,5,purenoise_5_00506.npy,0,22050,500.0,22050
train,10095,noise_train_010095.npy,data/noise_segments/train/noise_train_010095.npy,5,purenoise_5_00820.npy,0,22050,500.0,22050
train,10096,noise_train_010096.npy,data/noise_segments/train/noise_train_010096.npy,2,purenoise_2_01384.npy,22050,44100,500.0,22050
train,10097,noise_train_010097.npy,data/noise_segments/train/noise_train_010097.npy,1,purenoise_1_01421.npy,22050,44100,500.0,22050
train,10098,noise_train_010098.npy,data/noise_segments/train/noise_train_010098.npy,1,purenoise_1_00078.npy,0,22050,500.0,22050
train,10099,noise_train_010099.npy,data/noise_segments/train/noise_train_010099.npy,3,purenoise_3_01785.npy,22050,44100,500.0,22050
train,10100,noise_train_010100.npy,data/noise_segments/train/noise_train_010100.npy,4,purenoise_4_01270.npy,22050,44100,500.0,22050
train,10101,noise_train_010101.npy,data/noise_segments/train/noise_train_010101.npy,3,purenoise_3_00987.npy,0,22050,500.0,22050
train,10102,noise_train_010102.npy,data/noise_segments/train/noise_train_010102.npy,1,purenoise_1_00016.npy,22050,44100,500.0,22050
train,10103,noise_train_010103.npy,data/noise_segments/train/noise_train_010103.npy,1,purenoise_1_01095.npy,0,22050,500.0,22050
train,10104,noise_train_010104.npy,data/noise_segments/train/noise_train_010104.npy,3,purenoise_3_01343.npy,22050,44100,500.0,22050
train,10105,noise_train_010105.npy,data/noise_segments/train/noise_train_010105.npy,2,purenoise_2_00690.npy,22050,44100,500.0,22050
train,10106,noise_train_010106.npy,data/noise_segments/train/noise_train_010106.npy,5,purenoise_5_00060.npy,0,22050,500.0,22050
train,10107,noise_train_010107.npy,data/noise_segments/train/noise_train_010107.npy,2,purenoise_2_01766.npy,22050,44100,500.0,22050
train,10108,noise_train_010108.npy,data/noise_segments/train/noise_train_010108.npy,4,purenoise_4_01223.npy,22050,44100,500.0,22050
train,10109,noise_train_010109.npy,data/noise_segments/train/noise_train_010109.npy,5,purenoise_5_00306.npy,22050,44100,500.0,22050
train,10110,noise_train_010110.npy,data/noise_segments/train/noise_train_010110.npy,5,purenoise_5_01558.npy,0,22050,500.0,22050
train,10111,noise_train_010111.npy,data/noise_segments/train/noise_train_010111.npy,2,purenoise_2_00014.npy,22050,44100,500.0,22050
train,10112,noise_train_010112.npy,data/noise_segments/train/noise_train_010112.npy,5,purenoise_5_00625.npy,22050,44100,500.0,22050
train,10113,noise_train_010113.npy,data/noise_segments/train/noise_train_010113.npy,2,purenoise_2_01708.npy,22050,44100,500.0,22050
train,10114,noise_train_010114.npy,data/noise_segments/train/noise_train_010114.npy,2,purenoise_2_00141.npy,0,22050,500.0,22050
train,10115,noise_train_010115.npy,data/noise_segments/train/noise_train_010115.npy,2,purenoise_2_00806.npy,22050,44100,500.0,22050
train,10116,noise_train_010116.npy,data/noise_segments/train/noise_train_010116.npy,5,purenoise_5_01539.npy,0,22050,500.0,22050
train,10117,noise_train_010117.npy,data/noise_segments/train/noise_train_010117.npy,5,purenoise_5_00435.npy,0,22050,500.0,22050
train,10118,noise_train_010118.npy,data/noise_segments/train/noise_train_010118.npy,3,purenoise_3_01000.npy,22050,44100,500.0,22050
train,10119,noise_train_010119.npy,data/noise_segments/train/noise_train_010119.npy,4,purenoise_4_00322.npy,22050,44100,500.0,22050
train,10120,noise_train_010120.npy,data/noise_segments/train/noise_train_010120.npy,2,purenoise_2_01538.npy,22050,44100,500.0,22050
train,10121,noise_train_010121.npy,data/noise_segments/train/noise_train_010121.npy,4,purenoise_4_00374.npy,22050,44100,500.0,22050
train,10122,noise_train_010122.npy,data/noise_segments/train/noise_train_010122.npy,5,purenoise_5_01692.npy,0,22050,500.0,22050
train,10123,noise_train_010123.npy,data/noise_segments/train/noise_train_010123.npy,1,purenoise_1_01144.npy,0,22050,500.0,22050
train,10124,noise_train_010124.npy,data/noise_segments/train/noise_train_010124.npy,3,purenoise_3_01259.npy,0,22050,500.0,22050
train,10125,noise_train_010125.npy,data/noise_segments/train/noise_train_010125.npy,4,purenoise_4_00896.npy,22050,44100,500.0,22050
train,10126,noise_train_010126.npy,data/noise_segments/train/noise_train_010126.npy,1,purenoise_1_00734.npy,22050,44100,500.0,22050
train,10127,noise_train_010127.npy,data/noise_segments/train/noise_train_010127.npy,2,purenoise_2_00462.npy,22050,44100,500.0,22050
train,10128,noise_train_010128.npy,data/noise_segments/train/noise_train_010128.npy,1,purenoise_1_00572.npy,22050,44100,500.0,22050
train,10129,noise_train_010129.npy,data/noise_segments/train/noise_train_010129.npy,3,purenoise_3_01396.npy,22050,44100,500.0,22050
train,10130,noise_train_010130.npy,data/noise_segments/train/noise_train_010130.npy,5,purenoise_5_01544.npy,0,22050,500.0,22050
train,10131,noise_train_010131.npy,data/noise_segments/train/noise_train_010131.npy,1,purenoise_1_01322.npy,0,22050,500.0,22050
train,10132,noise_train_010132.npy,data/noise_segments/train/noise_train_010132.npy,4,purenoise_4_00049.npy,22050,44100,500.0,22050
train,10133,noise_train_010133.npy,data/noise_segments/train/noise_train_010133.npy,2,purenoise_2_00304.npy,22050,44100,500.0,22050
train,10134,noise_train_010134.npy,data/noise_segments/train/noise_train_010134.npy,3,purenoise_3_00180.npy,22050,44100,500.0,22050
train,10135,noise_train_010135.npy,data/noise_segments/train/noise_train_010135.npy,3,purenoise_3_00793.npy,22050,44100,500.0,22050
train,10136,noise_train_010136.npy,data/noise_segments/train/noise_train_010136.npy,4,purenoise_4_01620.npy,22050,44100,500.0,22050
train,10137,noise_train_010137.npy,data/noise_segments/train/noise_train_010137.npy,5,purenoise_5_01312.npy,22050,44100,500.0,22050
train,10138,noise_train_010138.npy,data/noise_segments/train/noise_train_010138.npy,5,purenoise_5_01778.npy,0,22050,500.0,22050
train,10139,noise_train_010139.npy,data/noise_segments/train/noise_train_010139.npy,2,purenoise_2_00055.npy,0,22050,500.0,22050
train,10140,noise_train_010140.npy,data/noise_segments/train/noise_train_010140.npy,3,purenoise_3_00897.npy,22050,44100,500.0,22050
